hotel_id,address,name,description,website_url,latitude,longitude,city_id,rating_location,rating_sleep,rating_rooms,rating_service,rating_value,rating_cleanliness,tripadvisor_price_level,amenities,cluster
10,"Quinten Matsijslei 25, Antwerp 2018 Belgium",Mercure Antwerp City Centre,,https://www.tripadvisor.com/Hotel_Review-g188636-d228092-Reviews-Mercure_Antwerp_City_Centre-Antwerp_Antwerp_Province.html?m=66827,51.213272,4.416794,10,4.5,4.0,4.0,4.0,4.0,4.0,2.0,"['Room service', 'Restaurant', 'Wheelchair access', 'Bar/Lounge', 'Business center', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Suites', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Baggage Storage', '24-Hour Check-in', 'Dutch', 'English', 'Complimentary Instant Cofffee', 'French', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Breakfast Available', 'Parking', 'Complimentary Toiletries', 'German', 'Private Bathrooms', 'Paid Private Parking On-site', 'Secured Parking', 'Spanish']",8
11,"Boulevard Charlemagne - Karel de Grotelaan 11-19, Brussels 1000 Belgium",NH Brussels EU Berlaymont,"In the heart of Brussels' European Quarter, The NH Brussels EU Berlaymont is ideally located for visitors to the European Union institutions. This contemporary hotel is close to Schuman metro and train station, and on the doorstep of both the European Council and the European Commission. For fresh air, Park Leopold and Cinquantenaire Park are both nearby. The hotel has 214 rooms, all of which offer a minibar, free Wi-Fi, flat-screen TVs and a comfortable working area. The quiet, comfortable rooms are decorated with photographs from the hotel's extensive collection. Connecting rooms are available, and there are garden views from some rooms and Junior suites. Guests can start the day with a morning work-out in the complimentary gym, and then enjoy a buffet breakfast, featuring hot and cold dishes, breads, cheeses, fruit and pastries. Belgian and international cuisine is on the menu at L'Objectif, the hotel's signature restaurant.",https://www.tripadvisor.com/Hotel_Review-g188644-d206687-Reviews-NH_Brussels_EU_Berlaymont-Brussels.html?m=66827,50.844864,4.382604,12,4.0,4.0,3.5,4.0,3.5,4.0,2.0,"['Room service', 'Restaurant', 'Fitness center', 'Business center', 'Suites', 'Wheelchair access', 'Bar/Lounge', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Facilities for Disabled Guests', 'Baggage Storage', 'Bath / Shower', 'Breakfast in the Room', 'Coffee / Tea Maker', 'English', 'French', 'Taxi Service', 'Refrigerator in room', 'Allergy-free Room', 'Arabic', 'Catalan', 'Desk', 'Dutch', 'Complimentary Toiletries', '24-Hour Front Desk', 'German', 'Greek', 'Hair Dryer', 'Interconnected room(s) available', 'Italian', 'Kid-Friendly Buffet', 'Laptop Safe', 'Newspaper', 'Parking Garage', 'Portuguese', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Shoeshine', 'Soundproof Rooms', 'Spanish', 'Telephone', 'Turkish', 'Wake Up Service / Alarm Clock']",8
12,"Quai au Bois a Bruler 51, Brussels 1000 Belgium",Citadines Sainte-Catherine Brussels,"L'apart'hotel Citadines Sainte-Catherine Bruxelles est situé en bordure du centre historique, au niveau de la station de métro Sainte Catherine. A pied, vous pourrez rejoindre la Grand'Place en 10 minutes et le Manneken-Pis en 15 minutes. Les studios et appartements disposent d'un accès gratuit au wifi haut débit, d'une TV à écran plat, d'un coffre-fort, d'une machine à café et bouilloire. Tous sont dotés d'une cuisine séparée et entièrement équipée avec plaques de cuisson, micro-ondes, réfrigérateur et lave-vaisselle. La résidence vous propose des boissons chaudes offertes dans le lobby, un espace petit-déjeuner, et un business corner. Une réception 24h/24 est à votre disposition. Services à la carte : laverie automatique, blanchisserie, repassage et nettoyage à sec, baby-sitting. Parking privé payant, selon disponibilité.",https://www.tripadvisor.com/Hotel_Review-g188644-d206709-Reviews-Citadines_Sainte_Catherine_Brussels-Brussels.html?m=66827,50.853107,4.347667,12,4.5,4.0,4.0,4.0,4.0,4.0,2.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Pets Allowed', 'Kitchenette', 'Wheelchair access', 'Public Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Family Rooms', 'Multilingual Staff', 'Self-Serve Laundry', 'Accessible rooms', 'Microwave', 'Refrigerator in room', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Baggage Storage', 'Bath / Shower', 'Desk', 'Dishwasher', 'Dutch', 'English', 'Complimentary Toiletries', 'French', 'Hair Dryer', 'Iron', 'Kitchenware', 'Paid Private Parking On-site', 'Concierge', '24-Hour Front Desk', 'Parking Garage', 'Paid Public Parking On-site', 'Shared Lounge / TV Area', 'Telephone', 'Vending Machine', 'Wake Up Service / Alarm Clock']",8
13,"E40 Brussels-Ostend, Groot-Bijgaarden 1702 Belgium",Hotel Brussels,"Discover our BEST WESTERN Hotel Brussels (E40/Groot-Bijgaarden). Close to the capital city of Brussels at one of Europe's major intersections alongside the E40 motorway between Brussels and Ostend. Parking is free at the hotel's car park. You will stay in one of our 41 pleasant and comfortable hotel rooms with all modern comforts- bathroom with shower, bath, toilet and hairdryer, air-conditioning and wireless Internet with portable. We also have meeting facilities with our three fully equipped meeting rooms. We can accommodate groups up until 90 persons. The refurbished BEST WESTERN Hotel Brussels restaurant includes a Quick Restaurant, a Deliway sandwich bar and a Brasserie. In the Brasserie you can enjoy typical Belgian dishes.",https://www.tripadvisor.com/Hotel_Review-g641777-d1018050-Reviews-Hotel_Brussels-Groot_Bijgaarden_Flemish_Brabant_Province.html?m=66827,50.88175,4.254309,12,3.0,2.5,3.0,3.0,3.0,3.0,,"['Wheelchair access', 'Breakfast included', 'Internet', 'Free Internet', 'Free parking', 'Restaurant', 'Pets Allowed', 'Wifi', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Fitness center', 'Air conditioning', 'Family Rooms', 'Non-smoking hotel', 'Safe', 'Parking', 'Baggage Storage', 'Express Check-in / Check-out', 'Dutch', 'English', 'French', '24-Hour Front Desk', 'Private Check-in / Check-out', 'Shoeshine', 'Snack Bar']",35
14,"Rue de la Vierge Noire 32, Brussels 1000 Belgium",Novotel Brussels City Centre Hotel,"The Novotel Brussels City Centre is a 4 star hotel offering 217 rooms located in the lively Place Ste Catherine area, 800 m from the Grand Place. Ideal for seminars meetings and conferences, the hotel offers 11 modular function rooms with a break area. Guests on a business trip to Brussels can unwind in our fitness center, jet-stream pool, hammam and soak up the atmosphere in our bar brasserie perfect for exploring a typical Belgian meal or sampling delicious beers.",https://www.tripadvisor.com/Hotel_Review-g188644-d232022-Reviews-Novotel_Brussels_City_Centre_Hotel-Brussels.html?m=66827,50.850597,4.349958,12,4.5,4.5,4.5,4.0,4.0,4.5,2.0,"['Restaurant', 'Pets Allowed', 'Internet', 'Room service', 'Free Internet', 'Wifi', 'Free Wifi', 'Business center', 'Fitness center', 'Wheelchair access', 'Bar/Lounge', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Breakfast Available', 'Facilities for Disabled Guests', 'Housekeeping', 'Kids Stay Free', 'Baggage Storage', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', 'Dutch', 'English', 'French', '24-Hour Front Desk', 'German', 'Indoor Play Area for Children', 'Ironing Service', 'Kid-Friendly Buffet', '24-Hour Security', 'Taxi Service', 'Public Wifi']",8
15,"Rue du Marche aux Herbes 120 120, Rue Du Marché Aux Herbes, Brussels 1000 Belgium",Novotel Brussels Off Grand Place Hotel,"The Novotel Brussels Off Grand Place is located right in the centre of Brussels, moments away from what is said to be the most beautiful town square in the world. Within easy reach of Central Station, this 138 room hotel combines comfort and innovation.The lobby and the Foodsquare bar brasserie share a warm and bright open space, a celebration of chic design. This 4 star hotel welcomes you in this historic area of Brussels for a weekend or short break with your partner or family.",https://www.tripadvisor.com/Hotel_Review-g188644-d206697-Reviews-Novotel_Brussels_Off_Grand_Place_Hotel-Brussels.html?m=66827,50.846203,4.355169,12,5.0,4.5,4.0,4.0,4.0,4.5,3.0,"['Restaurant', 'Room service', 'Wheelchair access', 'Internet', 'Free Internet', 'Bar/Lounge', 'Wifi', 'Free Wifi', 'Fitness center', 'Suites', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Facilities for Disabled Guests', 'Housekeeping', 'Kids Stay Free', 'Baggage Storage', 'Blackout Curtains', '24-Hour Check-in', ""Children's Television Networks"", 'Desk', 'Dutch', 'English', 'Complimentary Instant Cofffee', 'French', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Ironing Service', 'Kid-Friendly Buffet', '24-Hour Security', 'Shoeshine', 'Soundproof Rooms', 'Taxi Service', 'Telephone', 'Wake Up Service / Alarm Clock', 'Public Wifi', 'Breakfast in the Room', 'Paid Public Parking Nearby', 'Vending Machine']",8
19,"Shtepanska 622/36, Prague 110 00 Czech Republic",Andant Apartments Stepanska,,https://www.tripadvisor.com/Hotel_Review-g274707-d1509769-Reviews-Andant_Apartments_Stepanska-Prague_Bohemia.html?m=66827,50.07981,14.42629,80,4.5,4.0,3.5,3.5,4.5,3.5,,[''],32
22,"Na Zavadilce 299/8, Prague 160 00 Czech Republic",Zlata Praha,,https://www.tripadvisor.com/Hotel_Review-g274707-d282035-Reviews-Zlata_Praha-Prague_Bohemia.html?m=66827,50.10955,14.37927,80,4.0,3.0,3.0,3.0,3.5,3.0,2.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Meeting rooms']",29
16,"bul.Inzh. Ivan Ivanov 10, Sofia 1330 Bulgaria",Art Hotel Simona,"Art Hotel Simona is a modern and extravagant hotel located 3 km from the city center and the National Palace of Culture (NDK), 4 km from the central railway and bus station of Sofia and 500 meters from metro station “Konstantin Velichkov”. All of the individually decorated rooms of Art Hotel Simona are work of young artists who experiment with different art techniques – painting, graffiti art, set design and artistic photography. Art Hotel Simona has 68 rooms and studios. 29 single and 18 double budget rooms, 8 double rooms, 7 triple rooms and 6 studios. All of them are equipped with air conditioning, laminate or carpet floor, flat screen TVs, cable television, private bathroom.",https://www.tripadvisor.com/Hotel_Review-g294452-d3170827-Reviews-Art_Hotel_Simona-Sofia_Sofia_Region.html?m=66827,42.693382,23.294353,54,4.0,3.0,3.5,4.0,4.5,4.0,1.0,"['Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Air conditioning', 'Breakfast Buffet', 'Suites', 'Room service', 'Free parking', 'Bar/Lounge', 'Public Wifi', 'Breakfast included', 'Meeting rooms', 'Laundry Service', 'Family Rooms', 'Refrigerator in room', 'Non-smoking hotel', 'Safe', 'Breakfast Available', 'Parking', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'Breakfast in the Room', 'Bulgarian', 'Car Hire', 'Express Check-in / Check-out', 'Coffee Shop', 'Desk', 'English', '24-Hour Front Desk', 'Happy Hour', 'Ironing Service', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Massage', 'Shoeshine', 'Shops', 'Special Diet Menus', 'Street Parking', 'Vending Machine', 'Walking Tours', 'Wine / Champagne']",27
18,"Tsvetna Gradina str 16, Sofia 1138 Bulgaria",L do Rado,"L do Rado is an excellent choice for travelers visiting Sofia, offering a romantic environment alongside many helpful amenities designed to enhance your stay.
Close to some of Sofia's most popular landmarks, such as Capital Fort (1.4 mi) and Mladost (1.8 mi), L do Rado is a great destination for tourists.
You’ll enjoy relaxing rooms that offer a minibar, and you can stay connected during your stay as L do Rado offers guests free wifi.
The small hotel features a 24 hour front desk, room service, and baggage storage. Plus, L do Rado offers an on-site restaurant, providing a pleasant respite from your busy day. For guests with a vehicle, street parking is available.
If you’re looking for an Asian restaurant, consider a visit to Happy Sushi, Edo Sushi & Teppanyaki Ring Mall, or Sushi Chef, which are all conveniently located a short distance from L do Rado.
There is no shortage of things to do in the area: explore popular gardens such as Borisova Gradina, Sofia University Botanic Garden, and City Garden.
Enjoy your stay in Sofia!
",https://www.tripadvisor.com/Hotel_Review-g294452-d2618057-Reviews-L_do_Rado-Sofia_Sofia_Region.html?m=66827,42.63294,23.41049,54,4.5,3.5,5.0,4.5,5.0,5.0,1.0,"['Restaurant', 'Bar/Lounge', 'Free Wifi', 'Internet', 'Kids Activities', 'Room service', 'Free Internet', 'Airport transportation', 'Wifi', 'Public Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Family Rooms', 'Minibar', 'Non-smoking hotel', 'Safe', 'Baggage Storage', 'BBQ Facilities', 'Bridal Suite', 'Bulgarian', 'English', '24-Hour Front Desk', 'German', 'Ironing Service', 'Parking Garage', 'Russian', 'Street Parking']",27
20,"Na Porici 1075/7, Prague 11000 Czech Republic",Century Old Town Prague - MGallery Hotel Collection,"Unique location in the Old Town surrounded by galleries, boutiques, cafes, the hotel makes for the perfect place to stay. This magical hotel is a neo baroque 19th century building elegantly decorated creating a unique ambience, combined with wonderful service ensuring your stay will be full of memories. Indulge in the upmost comfort and historical roots of the hotel where the famous Czech writer Franz Kafka spent 12 years of his life, we will make it to be unforgettable visit.",https://www.tripadvisor.com/Hotel_Review-g274707-d277214-Reviews-Century_Old_Town_Prague_MGallery_Hotel_Collection-Prague_Bohemia.html?m=66827,50.08951,14.431294,80,5.0,4.5,4.5,4.5,4.5,4.5,2.0,"['Restaurant', 'Room service', 'Suites', 'Pets Allowed', 'Bar/Lounge', 'Business center', 'Wheelchair access', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Airport transportation', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Baggage Storage', 'Blackout Curtains', 'Bottled Water', '24-Hour Check-in', 'Complimentary Tea', 'Czech', 'English', 'Complimentary Instant Cofffee', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Laptop Safe', 'Public Wifi', 'Breakfast Available', 'Bathrobes', 'Breakfast in the Room', 'Bridal Suite', 'Cable / Satellite TV', 'Express Check-in / Check-out', 'Clothes Rack', 'Electric Kettle', 'Free Wifi in the Business Center', 'Free Wired Internet in the Business Center', 'French', 'Highchairs Available', 'Hungarian', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Private Bathrooms', 'Radio', 'Seating Area', 'Shoeshine', 'Slovak', 'Snack Bar', 'Soundproof Rooms', 'Special Diet Menus', 'Taxi Service', 'Telephone', 'Tile / Marble Floor', 'Ukrainian', 'Umbrella', 'Valet Parking', 'Wake Up Service / Alarm Clock', 'Walk-in Shower', 'Wardrobe / Closet', 'Wine / Champagne', 'Photo Copier / Fax In Business Center']",32
21,"Sokolovska 54/112 Karlin, Prague 186 00 Czech Republic",Pentahotel Prague,"Sitting pretty in this iconic city is Pentahotel Prague. A 227-room concept, spanning seven floors, it’s an ultramodern hotel that blends seamlessly with the surrounding, historic architecture. Make this your basecamp as you set off to explore all that Prague has to offer. On your return enjoy dinner or drinks in the Pentalounge or relax and recuperate in rooms designed with comfort in mind. Pentahotels has a strict no smoking policy in our non-smoking rooms. If you choose to smoke in these rooms, you will be subject to incur a fine of up to 250 EUR/6,100.-CZK.",https://www.tripadvisor.com/Hotel_Review-g274707-d282031-Reviews-Pentahotel_Prague-Prague_Bohemia.html?m=66827,50.0937,14.4555,80,4.5,4.0,4.5,4.5,4.5,4.5,2.0,"['Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Pets Allowed', 'Bar/Lounge', 'Room service', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Fitness center', 'Laundry Service', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Allergy-free Room', 'Baggage Storage', 'Bath / Shower', 'Billiards', 'Blackout Curtains', '24-Hour Check-in', 'Complimentary Tea', 'Desk', 'English', 'Complimentary Instant Cofffee', '24-Hour Front Desk', 'Paid Public Parking On-site', 'Snack Bar', 'Taxi Service', 'Aerobics Off-site', 'Bottled Water', 'Bowling Off-site', 'Cable / Satellite TV', 'Car Hire', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Coffee / Tea Maker', 'Czech', 'Fitness Classes', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', 'German', 'Hair Dryer', 'Highchairs Available', 'Interconnected room(s) available', 'Ironing Service', 'Laptop Safe', 'On-Demand Movies', 'Outdoor Dining Area', 'Personal Trainer', 'Private Bathrooms', 'Radio', 'Seating Area', 'Secured Parking', 'Slovak', 'Sofa Bed', 'Telephone', 'Tennis Court Off-site', 'Ukrainian', 'Umbrella', 'VIP Room Facilities', 'Wake Up Service / Alarm Clock', 'Walk-in Shower', 'Wardrobe / Closet', 'Wine / Champagne']",32
23,"Stroupeznickeho 21, Prague 15000 Czech Republic",Vienna House by Wyndham Andel's Prague,"PASSIONATE ABOUT DESIGN Located in the popular 'Andel' district, the Vienna House Andel's Prague stands for design, modern architecture and a warm welcome. Ideally suited for business travellers and holiday makers alike, both the hotel itself and the apartment complex are surrounded by numerous shops and restaurants, and the Old Town is within easy reach.",https://www.tripadvisor.com/Hotel_Review-g274707-d277204-Reviews-Vienna_House_by_Wyndham_Andel_s_Prague-Prague_Bohemia.html?m=66827,50.071175,14.402608,80,4.5,4.0,4.5,4.5,4.5,4.5,2.0,"['Free Internet', 'Free Wifi', 'Suites', 'Internet', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Wifi', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Babysitting', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', 'Currency Exchange', 'Czech', 'English', '24-Hour Front Desk', 'Kid-Friendly Buffet', 'Laptop Safe', 'Parking Garage', 'Paid Public Parking Nearby', 'Sauna', 'Allergy-free Room', 'Bicycle Rental', 'Car Hire', 'Clothes Rack', 'Desk', 'First Aid Kit', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', 'Free Wifi in the Business Center', 'French', 'German', 'Hair Dryer', 'Highchairs Available', 'Interconnected room(s) available', 'Iron', 'Ironing Service', 'Massage', 'Newspaper', 'Outdoor Dining Area', 'Paid Private Parking On-site', 'Russian', 'Seating Area', '24-Hour Security', 'Secured Parking', 'Shoeshine', 'Shops', 'Slovak', 'Solarium', 'Soundproof Rooms', 'Spanish', 'Special Diet Menus', 'Taxi Service', 'Telephone', 'Ukrainian', 'Umbrella', 'Wake Up Service / Alarm Clock', 'Wardrobe / Closet', 'Wine / Champagne']",32
29,"Am Weser-Terminal 6, 28217 Bremen, State of Bremen Germany",Steigenberger Hotel Bremen,"Simple elegance, clear colors and shapes dominate the interior of the Steigenberger Hotel Bremen. From the outside, the hotel offers a special glass facade, which gives a great view of the river Weser. The hotel is located in the new Weser district in Uberseestadt, directly at the river Weser and close to the city centre. The 200 m² large and light-filled spa facilities include a gym, 2 saunas, 1 steam bath. Exquisite cuisine and the connected GOP Variety Theatre make your stay a memorable experience.",https://www.tripadvisor.com/Hotel_Review-g187325-d3915740-Reviews-Steigenberger_Hotel_Bremen-Bremen.html?m=66827,53.08189,8.788691,107,4.5,4.5,4.5,4.5,4.0,4.5,2.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Pets Allowed', 'Non-smoking rooms', 'Wheelchair access', 'Meeting rooms', 'Business center', 'Laundry Service', 'Multilingual Staff', 'Conference Facilities', 'Suites', 'Room service', 'Restaurant', 'Bar/Lounge', 'Spa', 'Public Wifi', 'Dry Cleaning', 'Fitness center', 'Air conditioning', 'Accessible rooms', 'Minibar', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Baggage Storage', 'Bicycle Rental', 'English', 'Fitness / Spa Locker Rooms', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Banquet Room', 'Steam Room']",0
24,"Storkower Str. 160 Prenzlauer Berg, 10407 Berlin Germany",Generator Berlin Prenzlauer Berg,"Generator is located in the ultra-trendy Berlin district of Prenzlauer Berg. The area is great for shopping and sightseeing. If you’re a sports fan then the Velodrome hosts many sporting and music events, and guess what? We are only next door. The best way to see and do it all is by hopping on the S-Bahn or a tram into the city centre. This is an area that is lively and vibrant, you’ll never run out of things to do and see. When you get back to Generator, head to the bar and lounge and get yourself a well-deserved drink or two and soak up the best entertainment for miles around. We’ve also got great beds for sleepy heads and of course, you’ll be enjoying Berlin life in the most stylish and authentic surroundings. Choose from a great selection of rooms, from Dorms, to Quads, to Private en-suites with innovative mod cons. Fast and free Wi-Fi is all yours too.",https://www.tripadvisor.com/Hotel_Review-g187323-d277122-Reviews-Generator_Berlin_Prenzlauer_Berg-Berlin.html?m=66827,52.529,13.4576,99,3.5,3.0,3.5,3.5,3.5,3.5,4.0,"['Restaurant', 'Bar/Lounge', 'Non-smoking rooms', 'Internet', 'Free Internet', 'Wheelchair access', 'Multilingual Staff', 'Non-smoking hotel', 'Breakfast Buffet', 'ATM On Site', 'Bicycle Rental', '24-Hour Check-in', 'English', '24-Hour Front Desk', 'German', 'Shared Bathroom', 'Parking', 'Housekeeping', 'Baggage Storage', 'Billiards', 'Express Check-in / Check-out', 'First Aid Kit', 'Free Public Parking Nearby', 'Game Room', 'Happy Hour', 'Outdoor Furniture', 'Private Bathrooms', 'Paid Public Parking Nearby', 'Shared Lounge / TV Area', 'Snack Bar', 'Street Parking', 'Table Tennis', 'Taxi Service', 'Umbrella', 'Vending Machine', 'Walking Tours']",22
25,"Bundesallee 75, 12161 Berlin Germany",Exe Hotel Klee Berlin Excellence Class,"The Exe Klee Berlin has 81 rooms, events rooms with a 40-person capacity and a fully equipped wellness centre with sauna, steam baths, double and single hydro massage cubicles and massage rooms. Also the guests particularly appreciate the breakfasts and the service of Exe Klee Berlin. The hotel is located in the green south-western area of Berlin with excellent connections to the city's main points and the airports. It is only a two-minute walks from Friedrich-Wilhelm-Platz metro station and 5 minutes from Bundesplatz train station.",https://www.tripadvisor.com/Hotel_Review-g187323-d4540657-Reviews-Exe_Hotel_Klee_Berlin_Excellence_Class-Berlin.html?m=66827,52.473705,13.328101,99,4.5,4.0,4.0,4.0,4.0,4.0,,"['Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Housekeeping', 'Restaurant', 'Spa', 'Meeting rooms', 'Fitness center', 'Laundry Service', 'Concierge', 'Family Rooms', 'Safe', 'Parking', 'Sauna', 'Baggage Storage', 'Bicycle Rental', 'Car Hire', 'Express Check-in / Check-out', 'Coffee Shop', 'English', '24-Hour Front Desk', 'German', 'Massage', 'Newspaper', 'Paid Private Parking Nearby', 'Secured Parking', 'Spanish', 'Steam Room', 'Sun Terrace']",22
26,"Columbiadamm 160, 10965 Berlin Germany",Scube Park Columbia Berlin,"SCUBE Park in Neukolln SCUBE Park Berlin-Neukolln is located in the heart of the capital and offers a very special kind of overnight accommodation. Your hotel room is a cozy wooden cube (SCUBE), whose floor-length windows give you the feeling of being out in the open. Your SCUBE is located on a green lawn and offers a temporary home for up to four people throughout the year, thanks to modern infrared heating. There are 34 rooms available: 30 wooden-SCUBEs as well as four I-SCUBEs made of fibre reinforced plastic. Directly adjacent you'll find the SCUBE Center, our community house with washrooms and a lounge area. The breakfast and recreation room provides you with a cozy living room atmosphere during the day. The breakfast buffet for SCUBErs is available between 8 and 10 a.M. Weekdays and between 8 and 11 a.M. On weekends. In addition to freshly brewed fair trade coffee, there is an ample breakfast with everything that your heart desires.",https://www.tripadvisor.com/Hotel_Review-g187323-d2260854-Reviews-Scube_Park_Columbia_Berlin-Berlin.html?m=66827,52.479855,13.417446,99,3.5,3.5,3.0,3.5,3.5,3.0,1.0,"['Free Internet', 'Internet', 'Pets Allowed', 'Wifi']",22
